patient_id,avg_dice,hd95,neg_jac_percent,inference_time,num_parameters,dice_label_1,dice_label_2,dice_label_3,dice_label_4,dice_label_5,dice_label_6,dice_label_7,dice_label_8,dice_label_9,dice_label_10,dice_label_11,dice_label_12,dice_label_13,dice_label_14,dice_label_15,dice_label_16,dice_label_17,dice_label_18,dice_label_19,dice_label_20,dice_label_21,dice_label_22
17,0.7985575584596453,1.4142135623730951,0.0,83.35169124603271,0,0.9191253037139882,0.7206553297386976,0.8784790874524715,0.8625774532878621,0.676663542642924,0.6828269033799932,0.853997897470781,0.8072454583861428,0.6211804102134785,0.7239789196310935,0.7487437185929648,0.8369930761622156,0.8107699289063681,0.8203086112493778,0.8389557054854796,0.7940967283072546,0.8629980058551487,0.8855874975882694,0.7675973259929217,0.7610722610722611,0.7992175492524801,0.8951955717300223
18,0.824697767287233,1.4142135623730951,0.0,74.85491847991943,0,0.9363497966970497,0.7169183212459874,0.8512418300653595,0.8801595826300445,0.8015082143819015,0.7922240802675585,0.803961239484613,0.9009624773329613,0.7412961971076594,0.6809295462928808,0.8240866035182679,0.8682691298415031,0.8451028333093629,0.877948717948718,0.9001035962705343,0.8262050237610319,0.8165956862206347,0.8139463128663993,0.8260869565217391,0.7775595384237662,0.7686131386861313,0.8932820574450187
2,0.8183642555948066,1.4142135623730951,0.0,80.05450367927551,0,0.9047072890992948,0.7727027027027027,0.8424269866425176,0.8612242340705469,0.7814779575007929,0.8053558145301265,0.8435257209162405,0.8762307904665501,0.6897526501766784,0.6805622879301988,0.736214605067064,0.8502959434098455,0.8715447154471545,0.7460567823343849,0.8435788192331102,0.8651986005350896,0.8506022720785522,0.8614008941877794,0.7671860678276811,0.8000680040802448,0.8394195503109552,0.9144809345382411
20,0.8009529080188702,1.4142135623730951,0.0,79.72004652023315,0,0.9015051702798739,0.7870539063337263,0.8325483033740267,0.8220975563373586,0.7581264397235731,0.7505800464037123,0.7591982427237781,0.8811140916614348,0.7521540800810947,0.6828177413343273,0.769677185346391,0.8616216216216216,0.8401486988847584,0.8172928461142563,0.8669201520912547,0.7940340909090909,0.7273137290276024,0.8056331971619006,0.694147957305852,0.7686717803794914,0.8375113651123522,0.9107957742076639
24,0.808227414672878,1.4142135623730951,0.0,75.23313331604004,0,0.921499754942003,0.8229996536196744,0.8189544421385513,0.8725113517289557,0.8108609886284521,0.8314069350338781,0.7857142857142857,0.9143520010311271,0.7466814159292036,0.6936973103171417,0.790086368757041,0.8776097912167027,0.8469894475481068,0.8414096916299559,0.8476843337234576,0.8618843683083511,0.7454825236315674,0.7147259520140876,0.703380174705659,0.7199442119944212,0.7418716426350014,0.8712564775556901
4,0.7423423618570113,1.4142135623730951,0.0,71.17191410064697,0,0.9174444255896826,0.696,0.8190684817190841,0.8270507603341186,0.7172486216854818,0.7129668485102811,0.7874593138538666,0.839914092185693,0.6111111111111112,0.49750792931581334,0.6515756768752774,0.7621903520208605,0.7596517167734517,0.6862275449101797,0.7781740370898717,0.7675329298682805,0.7902043964519861,0.831653687585891,0.652988047808765,0.6417868249929318,0.709278350515464,0.8744968116561576
5,0.804805935414938,1.4142135623730951,0.0,76.08906984329224,0,0.9170815690288958,0.8011498562679665,0.8417076388056122,0.8791348600508906,0.7769012306721363,0.7785646836638338,0.8323317065300689,0.8558610709117221,0.681734880879658,0.6296296296296297,0.729059829059829,0.8023059617547806,0.8183916208059648,0.779021803182086,0.7903739061256961,0.7892656542542126,0.8698465713391087,0.870083735092616,0.8113404210965186,0.7661785545583373,0.8002462296091105,0.8855191658099574
9,0.8447240797124844,1.4142135623730951,0.0,97.01056957244873,0,0.9204677838515996,0.7556343378070397,0.8443235106814103,0.8712448826615926,0.765221748935104,0.8098035244075349,0.8453092642519439,0.8671721905086479,0.671280276816609,0.80145388459791,0.8010728654447922,0.8934880042182969,0.8804966373512675,0.8263090676883781,0.8804653781197223,0.8679327657716656,0.8651105776597374,0.871579452712434,0.8709534368070954,0.8807894318000955,0.8795947901591896,0.9142259414225942
